"","Gene","PostInput_Counts","Mouse1_Counts","Mouse2_Counts","Mouse3_Counts","Mouse4_Counts","Mouse5_Counts","PostInput_log2NormCounts","Mouse1_log2NormCounts","Mouse2_log2NormCounts","Mouse3_log2NormCounts","Mouse4_log2NormCounts","Mouse5_log2NormCounts","Mouse1_L2FC","Mouse2_L2FC","Mouse3_L2FC","Mouse4_L2FC","Mouse5_L2FC","Mouse1_Zadj","Mouse2_Zadj","Mouse3_Zadj","Mouse4_Zadj","Mouse5_Zadj","Avg_Zadj"
"4026","CNAG_04502",3210,2097,1865,2356,2398,968,11.910239573385,12.1708693223841,12.0034512294233,12.4119201286843,12.0619707286872,10.9355721996215,0.260629748999071,0.0932116560382514,0.501680555299316,0.151731155302199,-0.974667373763552,0.530115968369345,0.26152932630605,0.78139438312389,0.280764497823978,-0.763636920881678,0.218033450948317
"4027","CNAG_04511",3034,476,1226,437,849,850,11.8289091050993,10.0326410473269,11.3984177075481,9.98244784596976,10.5645910041261,10.7481302489428,-1.79626805777231,-0.430491397551176,-1.84646125912949,-1.26431810097312,-1.08077885615644,-1.33576902816117,-0.295159577197992,-1.01866870874908,-1.49582707480668,-0.883445243874565,-1.0057739265579
"4028","CNAG_04521",3060,1202,952,1434,1807,1474,11.8412163028931,11.3682123062422,11.0336460224056,11.6957958178165,11.6538459261183,11.5419768821832,-0.473003996650851,-0.807570280487402,-0.145420485076524,-0.187370376774711,-0.299239420709878,-0.135389237796117,-0.695989071006646,0.285332904922032,-0.144676157918899,-0.00102491572412838,-0.138349295504752
"4029","CNAG_04552",2681,4798,1467,754,2510,1560,11.650511452973,13.3647994742573,11.6572397965923,10.7687793863742,12.1278113782323,11.6237597138813,1.7142880212843,0.00672834361925467,-0.88173206659885,0.477299925259306,-0.026751739091754,1.84878097516273,0.169598794238401,-0.279116522226116,0.689226795624917,0.306635399961704,0.547025088552328
"4030","CNAG_04583",9100,58,45,1166,281,68,13.413290190737,7.00569680313687,6.64448619631824,11.3974185386615,8.97132086008274,7.11388829755579,-6.40759338760011,-6.76880399441873,-2.01587165207551,-4.44196933065423,-6.29940189318118,-5.518865883397,-7.03269579248671,-1.14853709823389,-5.48254460627179,-6.77568668936677,-5.19166601395123
"4031","CNAG_04584",283,113,55,254,228,135,8.41041181741103,7.96242010396098,6.93136849140833,9.20067018297723,8.67045255690461,8.09806258873858,-0.447991713450052,-1.47904332600271,0.790258365566192,0.260040739493576,-0.312349228672456,-0.112699708058809,-1.40975537593541,1.00261537676361,0.416650939384397,-0.0158269340480251,-0.0238031403788463
"4032","CNAG_04613",1400,1072,493,839,2272,1651,10.7135776244045,11.203146498043,10.0849126933124,10.9228018977612,11.9841206167232,11.7055286066827,0.489568873638561,-0.628664931092057,0.209224273356769,1.27054299231874,0.991950982278235,0.73779477301262,-0.505815227063429,0.557200190134217,1.68443860887239,1.45683198494326,0.786090065979812
"4033","CNAG_04614",4537,2206,3832,2288,4276,2236,12.4092952995658,12.243959792177,13.0421927828023,12.3696755096619,12.8962527258817,12.1429956532884,-0.165335507388846,0.632897483236505,-0.0396197899039361,0.486957426315861,-0.266299646277382,0.143707767475274,0.835207691021495,0.366438707520673,0.701343206769313,0.0361667156198689,0.416572817681325
"4034","CNAG_04615",2526,1463,1228,962,3110,1844,11.5646224096962,11.6516078125159,11.4007684187838,11.1200729582807,12.436976401663,11.8649819292835,0.0869854028197405,-0.16385399091237,-0.44454945141551,0.872353991966834,0.300359519587321,0.372597019590391,-0.0117278031849126,0.0560234957933934,1.18486614046817,0.675970088825308,0.455545788298469
"4035","CNAG_04629",1853,2290,1172,1284,1570,2212,11.1178036295546,12.2978636896686,11.3334559230022,11.5364468013899,11.4510815648969,12.127430311621,1.180060060114,0.215652293447611,0.418643171835278,0.333277935342332,1.00962668206646,1.3641638326906,0.391681983840848,0.717738717907743,0.508535161893889,1.47678925913826,0.891781791094268
"4036","CNAG_04638",3544,1043,2025,2095,2252,1356,12.0530095540298,11.1635977639521,12.1221697434025,12.2425638145904,11.9713677719834,11.4216396388587,-0.889411790077656,0.0691601893727238,0.189554260560623,-0.0816417820463506,-0.631369915171142,-0.513127524859113,0.23596295904138,0.542121346159189,-0.0120278552217456,-0.376026721927055,-0.0246195593614688
"4037","CNAG_04653",1714,1141,1844,1221,1324,3790,11.0053605051963,11.2931033788735,11.9871182563079,11.4638898591427,11.2053158667774,12.9041425158054,0.287742873677265,0.981757751111623,0.458529353946476,0.199955361581168,1.89878201060916,0.554711245966298,1.20604119804126,0.74831508422979,0.341267137892708,2.48071650989951,1.06621023520591
"4038","CNAG_04665",1266,46,23,51,38,22,10.568519135461,6.67420348322756,5.68992319931594,6.89413736714285,6.10308658536692,5.50747223514348,-3.89431565223348,-4.8785959361451,-3.67438176831819,-4.46543255009413,-5.06104690031756,-3.23898245744514,-5.02343148871238,-2.41993511576487,-5.51198182940437,-5.37748517885045,-4.31436321403544
"4039","CNAG_04680",2512,186,2311,1082,1421,1277,11.5566068893099,8.67912800101113,12.3127250445257,11.2895927691077,11.3072775909324,11.3350735203422,-2.87747888829877,0.756118155215789,-0.267014120202155,-0.249329298377459,-0.221533368967728,-2.3165737429721,0.966189514218876,0.192120385366624,-0.222410528726213,0.0867114115392586,-0.258792592114711
"4040","CNAG_04686",1410,491,474,855,734,417,10.7238398666206,10.0773604193978,10.0282653510447,10.9500415999013,10.3547557567948,9.72158552578347,-0.646479447222811,-0.695574515575984,0.226201733280703,-0.369084109825879,-1.00225434083717,-0.292754975375791,-0.576939164502736,0.570214948789354,-0.37265628314358,-0.794784805983428,-0.293384056043236
"4041","CNAG_04695",3148,2343,1877,1804,2528,2530,11.8821091991716,12.33086656438,12.0127020026811,12.0268609317668,12.1381181822932,12.3211757818695,0.448757365208385,0.130592803509524,0.144751732595179,0.256008983121628,0.439066582697917,0.70077320538055,0.301264954836144,0.507776156052849,0.411592651784895,0.832581421018544,0.550797677814596
"4042","CNAG_04718",3028,1613,2176,2500,2982,1873,11.8260540106403,11.7923827797852,12.2259039346041,12.4974934354844,12.376353246847,11.8874881845676,-0.033671230855111,0.399849923963735,0.671439424844083,0.550299236206671,0.0614341739272568,0.263145105273285,0.58748144740566,0.911529911441606,0.780812565019735,0.4062043260774,0.589834671043537
"4043","CNAG_04720",2599,365,449,529,411,971,11.6057110262666,9.64999474651434,9.95017065842456,10.2578342451144,9.51897967890361,10.9400341719265,-1.95571627975228,-1.65554036784206,-1.34787678115226,-2.08673134736302,-0.665676854340173,-1.48041016888118,-1.59736922317161,-0.636458609055464,-2.52763612825676,-0.414761991251086,-1.33132722412322
"4044","CNAG_04748",2509,1052,955,1002,1085,1047,11.5548834685044,11.1759879302037,11.0381830201271,11.1788207918222,10.918242369079,11.0486991080593,-0.378895538300766,-0.516700448377295,-0.37606267668219,-0.63664109942542,-0.506184360445102,-0.0500201154683211,-0.386798573090005,0.108524803304437,-0.708336338632099,-0.234682250655522,-0.254262494908302
"4045","CNAG_04767",3206,745,3171,1136,2904,2077,11.9084411691914,10.678422483631,12.7690687511089,11.3598277087307,12.3381217307188,12.0366011001599,-1.23001868556037,0.860627581917489,-0.548613460460702,0.42968056152745,0.128159930968497,-0.822104127344584,1.07728154959589,-0.0237509798040917,0.629482997924986,0.481543025257403,0.26849049312592
"4046","CNAG_04790",3006,1752,1622,1095,1354,2375,11.8155367226809,11.9116068462165,11.8021020593812,11.3068162975226,11.2376269459046,12.2299843094842,0.0960701235355952,-0.0134346632996589,-0.508720425158302,-0.577909776776282,0.414447586803352,0.380838092153928,0.148165804424608,0.00683064010888791,-0.634651350341251,0.80478461198919,0.141193559667073
"4047","CNAG_04795",3131,1610,1563,2200,3512,2512,11.874299242045,11.7896977875263,11.7486612684692,12.3131028853879,12.6123248846086,12.3108768813294,-0.0846014545187437,-0.125637973575815,0.438803643342924,0.73802564256361,0.436577639284419,0.216944491955952,0.0288952801474548,0.733193542847478,1.01633625885735,0.82977120548229,0.565028155858106
"4048","CNAG_04796",82,0,1,0,0,0,6.63366202598329,0,1.6785094388437,0,0,0,-6.63366202598329,-4.9551525871396,-6.63366202598329,-6.63366202598329,-6.63366202598329,-5.72394076808822,-5.1048101207558,-4.6884911022895,-8.23226729781123,-7.15309302703457,-6.18052046319587
"4049","CNAG_04817",4401,1441,2791,1216,2825,2655,12.365396207398,11.6297552247392,12.5849411378935,11.4579719876794,12.2983389367036,12.3907369846909,-0.735640982658746,0.219544930495566,-0.907424219718562,-0.0670572706943577,0.0253407772929286,-0.373636568369791,0.395819801703686,-0.298811881466074,0.00627003932116079,0.3654520038559,0.0190186790089763
"4050","CNAG_04826",40,149,184,125,773,533,5.61321373567005,8.36001144713565,8.66525985587348,8.1802978908114,10.4293885205305,10.0753017354705,2.7467977114656,3.05204612020343,2.56708415514134,4.81617478486048,4.46208799980044,2.7854071572411,3.40672831305364,2.36471305964155,6.1328287579904,5.37489332241022,4.01291412206738
"4051","CNAG_04830",1771,683,1544,562,1167,932,11.0525350191684,10.5531475478397,11.7310214019168,10.3450674626719,11.0232995024523,10.8809235595772,-0.499387471328673,0.678486382748432,-0.707467556496551,-0.0292355167161649,-0.171611459591192,-0.159322623983621,0.8836680433286,-0.145527012882628,0.0537216439048247,0.143077227077113,0.155123455488858
"4052","CNAG_04835",3339,1603,1985,1425,2905,2839,11.9670678880354,11.7834133041302,12.0933933641058,11.6867154597868,12.3386183451006,12.4873905608268,-0.183654583905216,0.126325476070434,-0.280352428248534,0.371550457065208,0.520322672791393,0.127089883052595,0.296728846412339,0.181895365789533,0.556552304839209,0.92432602459512,0.417318484937759
"4053","CNAG_04843",2549,1636,1118,519,2520,1089,11.5776948462422,11.8128033713758,11.2654305444373,10.2303237646048,12.1335464685793,11.1054153528706,0.235108525133679,-0.312264301804905,-1.34737108163738,0.555851622337162,-0.472279493371605,0.506964760493696,-0.169485854571473,-0.636070944636426,0.787778652084649,-0.196400952781158,0.0585571321178579
"4054","CNAG_04845",1877,1029,1275,683,1585,1520,11.1363610973589,11.1441101450622,11.454935435724,10.6261863968884,11.4647949695324,11.5862970391044,0.00774904770333862,0.318574338365107,-0.510174700470488,0.328433872173518,0.449935941745531,0.30071890989299,0.501086654939888,0.00571580654185088,0.502457744907956,0.844853793905396,0.430966582037616
"4055","CNAG_04850",2767,3934,987,1193,1811,1295,11.6960489295818,13.0783933103656,11.0857101290105,11.4304326889914,11.6570349772887,11.3552593310762,1.38234438078383,-0.610338800571276,-0.265616240590406,-0.0390139522930699,-0.34078959850558,1.5476631187167,-0.486334810756588,0.193191986528244,0.0414535069297478,-0.0479383788998453,0.249607084503652
"4056","CNAG_04857",2260,931,329,468,1379,396,11.4041466016585,10.9997873367908,9.50207463620256,10.0812286272595,11.2640108323307,9.64712918659747,-0.40435926486774,-1.90207196545597,-1.32291797439903,-0.140135769327829,-1.75701741506106,-0.0731191655040885,-1.85942880791938,-0.617325426137123,-0.0854150798492163,-1.64697248766059,-0.856452193414079
"4057","CNAG_04865",2769,6789,1624,1637,2093,2418,11.6970910252734,13.8655252930752,11.8038793748047,11.8867511838216,11.8657605495525,12.2558656999622,2.16843426780182,0.106788349531326,0.189660158548239,0.168669524279126,0.558774674688792,2.26075315230156,0.275961158547753,0.542202526545246,0.302015569031537,0.967741400190283,0.869734761323275
"4058","CNAG_04889",1561,984,982,1079,1771,649,10.8705327204923,11.0796265360299,11.0783864487488,11.2855887371583,11.6248227332321,10.3591456488614,0.209093815537541,0.207853728256454,0.415056016665957,0.754290012739778,-0.511387071630924,0.483365894198669,0.383392219869806,0.714988839009697,1.03674172347031,-0.240556526352489,0.475586430039198
"4059","CNAG_04925",2920,3261,2144,643,2764,2010,11.7736718710006,12.8077452165364,12.204534778869,10.5391763383813,12.2668520060574,11.9893068319045,1.03407334553571,0.430862907868359,-1.23449553261938,0.493180135056704,0.215634960903836,1.23173410306198,0.620447808563807,-0.549541626639669,0.709150288238354,0.580309307698936,0.518419976184682
"4060","CNAG_04931",2669,1632,2220,756,2487,1356,11.644041556818,11.8092726632982,12.2547790854572,10.7725989097793,12.1145335028113,11.4216396388587,0.16523110648018,0.610737528639129,-0.871442647038771,0.470491945993221,-0.222401917959388,0.443576474195456,0.811651974204568,-0.271228751447927,0.680685427069288,0.0857307504856072,0.350083174901399
"4061","CNAG_04946",2753,909,2212,301,2335,698,11.6887331068002,10.9653035150143,12.2495718620903,9.44522227255863,12.0235707234422,10.4640770966228,-0.723429591785928,0.560838755290019,-2.2435108342416,0.334837616641915,-1.22465601017748,-0.362559182346358,0.75861028725712,-1.32304312149169,0.51049195586878,-1.04589402087333,-0.292478816317095
"4062","CNAG_04954",2703,2387,1960,2282,1703,2157,11.6622980929571,12.3577030146359,12.075112222063,12.3658879659205,11.568355197036,12.0911133243211,0.695404921678719,0.412814129105877,0.703589872963322,-0.0939428959211508,0.428815231363961,0.924515956981462,0.60126221323453,0.936176137956122,-0.0274609732062312,0.821006828108941,0.651100032614965
"4063","CNAG_04998",2678,1926,474,1264,1966,2797,11.6488966970412,12.0481779429287,10.0282653510447,11.5138057473721,11.7754765309368,12.4658917382733,0.399281245887511,-1.62063134599657,-0.135090949669092,0.126579833895535,0.816995041232103,0.655891661716367,-1.56026142904979,0.293251428125724,0.249209362680489,1.25929277974425,0.179476760643409
"4064","CNAG_05000",3062,1277,1424,2771,2693,3316,11.8421586759874,11.4555018816326,11.6143335600273,12.6459476513739,12.2293163381742,12.7114155772199,-0.386656794354748,-0.227825115960057,0.803788975386585,0.387157662186825,0.869256901232589,-0.0570606262694327,-0.0797282000026016,1.01298781304432,0.576133282667844,1.31830058608102,0.554126571104231
"4065","CNAG_05005",3239,3424,1080,2530,827,702,11.9232113881646,12.8781038983176,11.2155622891248,12.5146997671273,10.5267391210573,10.472315271063,0.954892510153082,-0.70764909903977,0.591488378962779,-1.39647226710726,-1.45089611710152,1.1599063572854,-0.589774275130127,0.850240203144075,-1.66162920125214,-1.30133713780143,-0.308518810750846
"4066","CNAG_05015",3436,2026,2245,2500,2662,1490,12.0083716581292,12.1211875997458,12.2709315665235,12.4974934354844,12.2126161785253,11.5575474929324,0.112815941616589,0.262559908394293,0.4891217773552,0.204244520396108,-0.450824165196799,0.396028818017456,0.441544111914536,0.771766943879242,0.346648365537529,-0.172176176819891,0.356762412505774
"4067","CNAG_05024",3587,1798,2622,1448,2305,2115,12.0704046254285,11.9489875115196,12.494841834017,11.7098081913597,12.0049194340808,12.0627513775278,-0.121417113908857,0.424437208588561,-0.360596434068778,-0.0654851913476477,-0.00765324790068789,0.183547700794404,0.613617381546434,0.120381077200368,0.00824238802760203,0.328199119077643,0.25079753332929
"4068","CNAG_05027",3857,2274,1760,2020,2645,2374,12.1750825439233,12.2877503615179,11.9198719905982,12.1899799172452,12.203375283206,12.2293768575237,0.112667817594634,-0.255210553325067,0.0148973733219222,0.028292739282751,0.0542943136004386,0.395894449460456,-0.108838530741017,0.408231044249855,0.125897251033523,0.398142854567726,0.243865413714109
"4069","CNAG_05028",37,17,3,23,29,14,5.50312675678303,5.26200371317856,2.92655207069196,5.75996491868176,5.71963879562895,4.8734053258818,-0.24112304360447,-2.57657468609107,0.256838161898726,0.216512038845915,-0.629721430901234,0.0749582037958262,-2.57641561444509,0.593700542412036,0.362039334318054,-0.374165451766615,-0.383976597137158
"4070","CNAG_05036",202,47,135,64,359,96,7.92566434209112,6.70492978057656,8.21980275430825,7.21924617394636,9.32410993046801,7.6083468954159,-1.22073456151457,0.294138412217126,-0.706418168144762,1.39844558837688,-0.317317446675226,-0.813682168943943,0.47511161270901,-0.144722561793051,1.84490666693428,-0.0214364482471669,0.268035420131825
"4071","CNAG_05042",3027,414,521,265,418,296,11.825577611752,9.83151649863921,10.1645370280646,9.26173226647176,9.54331129646027,9.22783366972917,-1.9940611131128,-1.66104058368739,-2.56384534528025,-2.28226631529174,-2.59774394202283,-1.51519412801922,-1.60321587445039,-1.56860849868937,-2.77295653264051,-2.59621976061808,-2.01123895888351
"4072","CNAG_05060",2858,4,9,1,1,4,11.7427183570271,3.29183150926287,4.37911740386286,1.72797503221264,1.47645552410387,3.18413118548778,-8.45088684776425,-7.36360095316426,-10.0147433248145,-10.2662628329232,-8.55858717153934,-7.37240989432362,-7.66495650684026,-7.280395739075,-12.7897697658512,-9.32648697437395,-8.8868037760928
"4073","CNAG_05069",2621,477,537,187,551,855,11.6178678604732,10.0356658524666,10.2081382900191,8.75975816500376,9.94139388258907,10.7565869223459,-1.58220200800656,-1.40972957045409,-2.8581096954694,-1.67647397788409,-0.861280938127226,-1.14158211755747,-1.33607583882055,-1.79418873953113,-2.01292254608729,-0.635614595706436,-1.38407676754058
"4074","CNAG_05070",289,121,26,13,54,73,8.44059122216181,8.06072189820094,5.86357268506079,4.95717770298218,6.60381459047219,7.21553644726399,-0.37986932396087,-2.57701853710102,-3.48341351917963,-1.83677663168961,-1.22505477489781,-0.0509034709986948,-2.576887421761,-2.2735406795849,-2.21404008670895,-1.04634425803272,-1.63234318341725
"4075","CNAG_05083",1620,687,1294,261,1597,906,10.924027931655,10.5615664776872,11.476268259987,9.2398257324025,11.4756726065733,10.840126609897,-0.362461453967763,0.552240328332021,-1.68420219925251,0.551644674918323,-0.0839013217580558,-0.035112174350527,0.749470281594941,-0.894282462904885,0.782500567796488,0.242108965078424,0.168937035442888
"4076","CNAG_05089",3287,855,1451,1572,3441,1771,11.9444289517885,10.8769932138491,11.6414233704539,11.8283138326443,12.5828646858126,11.8067234282733,-1.06743573793939,-0.303005581334656,-0.116115119144254,0.638435734024082,-0.137705523515272,-0.674619365749219,-0.15964396628935,0.307798118600509,0.891389621975689,0.181359731940435,0.109256828095613
"4077","CNAG_05185",2931,1877,2868,1058,3249,2262,11.7790949235178,12.0110077827884,12.6241977331507,11.2572449709013,12.5000464338677,12.1596707279501,0.231912859270604,0.845102809632909,-0.521849952616478,0.720951510349904,0.380575804432278,0.504065858580239,1.0607789372834,-0.00323433026299071,0.994914857542093,0.766540669381425,0.664613198504833
"4078","CNAG_05186",3703,981,3425,2665,3246,3201,12.1163109214858,11.0752233954842,12.8802195340302,12.5896854266152,12.4987139202613,12.6605019752885,-1.04108752600156,0.763908612544473,0.473374505129417,0.382402998775529,0.544191053802745,-0.650717967644586,0.97447065964733,0.759695235366099,0.570168027638918,0.951275329581148,0.520978256917782
"4079","CNAG_05187",3725,710,830,442,991,1519,12.1248548784484,10.6090444789262,10.8358969392334,9.99884480310812,10.7875750019954,11.5853478941584,-1.5158103995222,-1.28895793921497,-2.12601007534023,-1.33727987645299,-0.539506984290002,-1.08135593336948,-1.20769731112609,-1.23296816176578,-1.58736575177521,-0.27230614950747,-1.0763386615088
"4080","CNAG_05189",4239,3356,2602,1896,4281,2764,12.3112992509302,12.8491677953381,12.4837970317228,12.0986037817091,12.8979384873336,12.4487721448723,0.537868544407882,0.172497780792542,-0.212695469221112,0.586639236403343,0.137472893942109,0.781609118445415,0.345809350166964,0.23376054450458,0.826405144382844,0.492058102898407,0.535928452079642
"4081","CNAG_05201",3076,2021,1234,1701,2253,2056,11.8487381080211,12.1176235485172,11.4077976581582,11.9420656684729,11.972008098671,12.021943655965,0.26888544049617,-0.440940449862898,0.0933275604518222,0.123269990649918,0.173205547943912,0.53760499910763,-0.306266771311527,0.468354876751669,0.245056795535785,0.532403117928827,0.295430603602477
"4082","CNAG_05202",3127,2015,1930,2606,2092,490,11.8724554444025,12.1133350322322,12.0528646123835,12.5573922763473,11.8650712743272,9.95406529580206,0.240879587829708,0.180409167981045,0.684936831944865,-0.00738417007528014,-1.9183901486004,0.512199896271034,0.354219042317846,0.92187689483452,0.0811365930111426,-1.82917516871014,0.00805145154488156
"4083","CNAG_05220",3229,1161,3123,1840,2807,600,11.9187515114183,11.3181626554433,12.7470666196846,12.0553605952884,12.2891189697144,10.2459793713281,-0.600588855974976,0.828315108266368,0.136609083870185,0.370367458296167,-1.67277214009016,-0.251125991471309,1.04293384930455,0.501534079296718,0.555068101070027,-1.55185285605496,0.0593114364290052
"4084","CNAG_05231",1025,228,139,1401,378,347,10.2640889939593,8.97221070594563,8.2617889677002,11.6622179934008,9.39839918075586,9.45681847403807,-1.29187828801371,-2.00230002625914,1.39812899944146,-0.865689813203479,-0.807270519921264,-0.878219168028201,-1.9659698121897,1.46860319996434,-0.995703471390139,-0.574632527757919,-0.589184355880324
"4085","CNAG_05233",4796,941,1450,1005,1869,601,12.4893739758541,11.0151934047489,11.6404290627398,11.1831319270187,11.7025011364164,10.2483798847866,-1.47418057110521,-0.848944913114329,-1.30624204883539,-0.786872839437752,-2.24099409106752,-1.0435920386365,-0.739969717504887,-0.60454182084315,-0.896818795767515,-2.19342073824023,-1.09566862219846
"4086","CNAG_05248",20,0,0,0,0,0,4.64239001870821,0,0,0,0,0,-4.64239001870821,-4.64239001870821,-4.64239001870821,-4.64239001870821,-4.64239001870821,-3.91758726323529,-4.77234795525222,-3.16200099673019,-5.73399469093488,-4.90478818354007,-4.49814381793853
"4087","CNAG_05258",4761,2050,3627,3533,3160,2528,12.4788087904507,12.1381735440088,12.962881633957,12.9963861404115,12.4599822629535,12.3200350835055,-0.340635246441908,0.484072843506356,0.517577349960828,-0.0188265274971631,-0.158773706945148,-0.0153128469266823,0.677009213968671,0.793580714108431,0.0667808806821692,0.157572073259972,0.335926007018512
"4088","CNAG_05267",24,0,0,0,5,3,4.89576440939863,0,0,0,3.30935259160689,2.82105614384592,-4.89576440939863,-4.89576440939863,-4.89576440939863,-1.58641181779174,-2.07470826555271,-4.14743216488182,-5.04168133179586,-3.35623538508998,-1.89992953124411,-2.00567078467109,-3.29018983953657
"4089","CNAG_05268",11425,5101,4888,1820,7343,3546,13.7415189938023,13.4531382935923,13.3933025562772,12.0395970042686,13.6762814290013,12.8081501542406,-0.288380700209984,-0.348216437525114,-1.70192198953378,-0.0652375648010359,-0.93336883956175,0.032089106390434,-0.207702463918192,-0.907866284923235,0.0085530631216502,-0.71700758338489,-0.358386832542847
"4090","CNAG_05270",49,0,0,0,0,0,5.90057183876422,0,0,0,0,0,-5.90057183876422,-5.90057183876422,-5.90057183876422,-5.90057183876422,-5.90057183876422,-5.0589286430654,-6.10977734966781,-4.12651116525223,-7.31252397474535,-6.32537576258189,-5.78662337906253
"4091","CNAG_05285",3317,312,521,304,1331,490,11.9575331967993,9.42394932016975,10.1645370280646,9.45950968574747,11.2129201025263,9.95406529580206,-2.53358387662957,-1.7929961687347,-2.49802351105185,-0.744613094273044,-2.00346790099726,-2.00461437360389,-1.74348278610527,-1.51815010912113,-0.843799236745521,-1.92523473369606,-1.60705624785437
"4092","CNAG_05297",3478,2561,1451,897,2731,1533,12.02589532552,12.4591930254152,11.6414233704539,11.019191018598,12.2495272417665,11.5985794336205,0.43329769989519,-0.384471955066122,-1.00670430692195,0.223631916246525,-0.427315891899493,0.686749194336194,-0.246241563828995,-0.374919048262653,0.370972013836109,-0.145633462151365,0.0581854267858581
"4093","CNAG_05307",705,137,25,59,11,160,9.72469266959117,8.23925956876256,5.8079799296321,7.10270949819899,4.36520725486042,8.34235216457075,-1.48543310082861,-3.91671273995907,-2.62198317139218,-5.35948541473075,-1.38234050502042,-1.05379960768285,-4.0009633207044,-1.61317640101228,-6.6336707662551,-1.22393238640256,-2.90510849641144
"4094","CNAG_05317",2908,1234,1163,2839,1486,1617,11.767732471481,11.4061036520037,11.3223387764514,12.6809183981207,11.371780249719,11.6755172481914,-0.361628819477257,-0.44539369502955,0.913185926639738,-0.395952221761968,-0.0922152232895392,-0.0343568620553252,-0.311000507637612,1.09685047121266,-0.406365323296399,0.232721907452304,0.115569937135125
"4095","CNAG_05339",1449,2,0,2,3,2,10.7631793386343,2.4320971787908,0,2.49191737645619,2.66628559038796,2.33471993898017,-8.33108215984345,-10.7631793386343,-8.27126196217807,-8.09689374824629,-8.42845939965409,-7.26373081023421,-11.2786600184242,-5.94385957547297,-10.0680545312413,-9.17956234592848,-8.74677345626022
"4096","CNAG_05358",4578,3324,2360,1725,4130,3168,12.4222717275015,12.8353473439229,12.3429887564139,11.9622737881022,12.8461393443342,12.6455539550201,0.413075616421466,-0.0792829710875491,-0.459997939399205,0.423867616832764,0.22328222751862,0.66840502476783,0.0781699890311472,0.0441808324270594,0.62219001110904,0.588943681358936,0.400377907738803
"4097","CNAG_05378",3293,1689,1554,2275,2700,1354,11.947059340339,11.8587873673573,11.7403324219753,12.3614565605894,12.2330607366458,11.4195109761338,-0.0882719729817012,-0.206726918363724,0.414397220250441,0.286001396306807,-0.527548364205192,0.213614834397383,-0.0573011157889168,0.714483811968595,0.449221475974104,-0.25880391407205,0.212243018495823
"4098","CNAG_05466",3032,2769,2352,1118,1757,3359,11.8279580346119,12.5718315807824,12.3380909015342,11.3367939000901,11.6133763525602,12.7300006122625,0.743873546170478,0.510132866922305,-0.491164134521854,-0.214581682051749,0.902042577650539,0.968483566331778,0.704710648514989,0.0202891248608197,-0.178815772357613,1.35531822848167,0.573997159166328
"4099","CNAG_05468",3335,1234,1902,1237,2047,2954,11.9653389882516,11.4061036520037,12.0317860096787,11.4826655529411,11.8337080271913,12.5446677568452,-0.55923533624793,0.0664470214270612,-0.482673435310565,-0.131630961060385,0.579328768593559,-0.213612746156735,0.233078900072579,0.0267980137961141,-0.0747448502453927,0.990948610812887,0.192493585655891
"4100","CNAG_05521",3033,1562,1759,2902,2665,1671,11.8284336482276,11.7460440748533,11.9190522562206,12.7125782988671,12.2142407980956,11.7228950495557,-0.0823895733742326,0.0906186079929867,0.88414465063955,0.385807149867983,-0.105538598671874,0.218950967838257,0.258772953084321,1.07458770635425,0.574438914485554,0.217678754485578,0.468885859249591
"4101","CNAG_05526",2942,2713,3696,4044,3717,2670,11.7844976672403,12.5423604658772,12.9900662719396,13.1912530791422,12.6941580207414,12.3988633562893,0.757862798636843,1.20556860469932,1.40675541190189,0.909660353501105,0.614365689048947,0.981173713700178,1.44394895477876,1.47521612538046,1.23167112780429,1.03050808720445,1.23250360177363
"4102","CNAG_05529",2720,1549,745,267,1635,1371,11.6713404505838,11.7339902904622,10.6801160804039,9.2725620436816,11.5095871556439,11.4375052774589,0.0626498398783539,-0.991224370179969,-2.39877840690222,-0.161753294939881,-0.233835173124964,0.350521366816114,-0.891210758400397,-1.4420697599995,-0.112536674421794,0.0728216939269057,-0.404494826415735
"4103","CNAG_05537",3325,1241,2230,786,2932,1473,11.9610076525232,11.4142613743613,12.2612617952536,10.8287105101465,12.3519627199831,11.54099811659,-0.546746278161855,0.300254142730395,-1.13229714237669,0.390955067459924,-0.420009535933168,-0.202283478350191,0.481612547332598,-0.471197316600858,0.580897550701709,-0.137384003791399,0.0503290598583717
"4104","CNAG_05545",2881,625,758,753,2076,1147,11.7542787402409,10.425207262677,10.7050584227283,10.7668658259075,11.85399784718,11.1802436785088,-1.32907147756391,-1.04922031751259,-0.987412914333369,0.0997191069391068,-0.574035061732097,-0.911958430195904,-0.952859626221556,-0.36013045092319,0.215509587807513,-0.311291101571275,-0.464146004220882
"4105","CNAG_05551",2777,1593,1708,1896,2228,1869,11.7012518969869,11.7743877146986,11.8766158724189,12.0986037817091,11.9559140474059,11.8844046690265,0.0731358177116768,0.175363975431999,0.397351884722202,0.254662150419023,0.183152772039588,0.360033569439277,0.348856074336573,0.701417020523361,0.409902900091168,0.543634326940918,0.472768778266259
"4106","CNAG_05552",636,76,4,99,31,384,9.57628115320439,7.39298192795467,3.29335319533291,7.84517579914042,5.81408674696112,9.60279129371186,-2.18329922524972,-6.28292795787148,-1.73110535406397,-3.76219440624327,0.0265101405074653,-1.68685873529607,-6.51621647053028,-0.930237973491909,-4.62969122095187,0.366772308148554,-2.67924641842432
